pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
HD 160691 e,TIC 362661163,HD 160691,266.0361585,-51.8348751,2006,307.9,,2224.798849,5773.0,1.33,1.13,15.5981
K2-353 b,TIC 115010361,K2-353,201.6168564,-2.2819018,2021,15.466805,5.55,26.3,5698.0,0.99,0.87,268.515
CoRoT-16 b,TIC 218299481,CoRoT-16,278.5246658,-6.0026026,2011,5.35227,13.11,170.032,5650.0,1.19,1.098,732.409
WASP-116 b,TIC 332911893,WASP-116,35.2157609,-1.8260419,2025,6.6132,13.67495645,203.41018048,6250.0,1.426,1.25,559.243
Kepler-1113 b,TIC 122062725,Kepler-1113,289.4066969,39.338813,2016,42.3004954,2.81,8.3,5931.0,1.17,1.12,1073.88
Kepler-1466 b,TIC 159178000,Kepler-1466,289.8312418,44.6098415,2016,31.1750448,1.55,3.02,5884.0,1.02,1.01,631.949
Gliese 12 b,TIC 52005579,Gliese 12,3.9579137,13.5576175,2024,12.761418,0.93,0.95,3328.0,0.265,0.255,12.21
Kepler-326 b,TIC 270956861,Kepler-326,294.3255898,46.0022646,2014,2.248329,1.52,44.6,5105.0,0.801,0.91,487.675
HIP 8152 b,TIC 164767175,HIP 8152,26.2092533,-18.4013844,2023,10.751014,2.53625843,8.9,5618.0,0.9603,0.9373,101.694
Kepler-25 d,TIC 120960812,Kepler-25,286.6383905,39.4879038,2014,122.4,10.0,71.9,6354.0,1.316,1.165,243.249
GJ 581 b,TIC 36853511,GJ 581,229.8564725,-7.7226935,2005,5.3686,4.79,20.5,3500.0,0.302,0.295,6.2981
HD 153557 d,TIC 115582979,HD 153557,254.4706516,47.3678558,2022,40654.64809,11.9,8725.66108578,4837.0,0.745171,0.79,17.9412
GJ 3998 d,TIC 459558974,GJ 3998,259.0020507,11.0561751,2025,41.78,2.34,6.07,3726.0,0.5,0.52,18.1459
Kepler-1415 b,TIC 164834500,Kepler-1415,285.1568015,47.8732512,2016,0.63642408,1.29,2.21,5267.0,0.84,0.89,1043.56
Kepler-501 b,TIC 169176340,Kepler-501,297.2014919,41.7301534,2016,5.640677572,4.3,17.1,5904.0,1.04,1.03,1125.24
HAT-P-69 b,TIC 379929661,HAT-P-69,130.5056385,3.7105662,2019,4.7869491,18.786284,1137.8314,7394.0,1.926,1.648,341.263
HD 205158 b,TIC 316830331,HD 205158,323.9186227,-59.6933144,2022,25.33798,13.9,124.58873554,6133.55,1.87741,1.16,86.6159
KOI-7913 b,TIC 158320130,KOI-7913 A,286.7485252,45.1587234,2022,24.278553,2.34,6.08,4324.0,0.788,0.76,271.277
Kepler-1177 b,TIC 399826020,Kepler-1177,286.6714813,49.4062964,2016,106.247547,1.9,4.27,5712.0,0.97,0.98,1299.97
HD 221287 b,TIC 231716612,HD 221287,352.836223,-58.209754,2007,456.1,13.1,982.05,6304.0,1.13864,1.25,55.9231
TOI-1203 c,TIC 23434737,TOI-1203,168.2267358,-34.4069371,2025,13.0766,2.2,5.46,5737.0,1.179,0.886,64.9943
HIP 38594 b,TIC 128902569,HIP 38594,118.5439118,-25.3023073,2020,60.722,2.77,8.1,4086.3,0.626646,0.61,17.7886
Kepler-961 b,TIC 351803452,Kepler-961,282.0354942,43.6312491,2016,16.87727414,2.55,7.04,5582.0,0.9,0.96,574.314
TOI-5153 b,TIC 124029677,TOI-5153,91.5403204,-19.9534443,2022,20.33003,11.88151954,1036.12060682,6300.0,1.4,1.24,390.484
Kepler-226 b,TIC 63204017,Kepler-226,292.3760942,47.8809596,2014,3.940997,1.55,24.0,5571.0,0.802,0.904,980.138
Kepler-1485 b,TIC 273690208,Kepler-1485,298.0954404,44.7370612,2016,19.9157725,1.47,2.76,6087.0,1.12,1.11,615.66
Kepler-389 c,TIC 63074796,Kepler-389,291.9600082,44.9000587,2014,14.51143,1.46,2.73,5376.0,0.792,0.765,816.559
Kepler-241 b,TIC 137899939,Kepler-241,292.9131121,41.0609786,2014,12.718092,2.33,6.04,4699.0,0.668,0.671,512.0
Kepler-1239 b,TIC 275496016,Kepler-1239,293.1273357,42.3200578,2016,5.19104016,2.9,8.75,6564.0,1.57,1.4,2140.6
Kepler-937 c,TIC 270854155,Kepler-937,294.1688142,46.7146161,2016,153.343364,2.67,7.61,6095.0,1.22,1.15,1571.46
Kepler-487 b,TIC 139158696,Kepler-487,295.2872318,41.2220033,2016,15.358768403,11.42,,5444.0,0.88,0.91,872.343
HD 208487 b,TIC 197686484,HD 208487,329.3332489,-37.7641354,2004,129.36,14.3,146.20106722,6134.0,1.16,1.15,45.147
Kepler-460 c,TIC 121603086,KIC 5437945,288.4749028,40.6512848,2016,220.1303357,5.52,26.1,6146.0,1.26,1.17,1274.01
OGLE-TR-111 b,TIC 465390152,OGLE-TR-111,163.324115,-61.4056976,2004,4.0144463,11.421971,174.799,5040.0,0.83,0.82,1068.33
TOI-5926 b,TIC 372831381,TOI-5926,308.0784435,15.5030795,2026,3.81122794237,7.56807148,44.6,5388.92,0.890046,0.946,275.103
Kepler-1696 b,TIC 271755153,Kepler-1696,295.5761011,42.0233639,2020,65.9409,2.80982017,8.29,5712.0,1.19811,1.02,1506.36
Kepler-1965 b,TIC 137635841,Kepler-1965,292.5147146,38.0219872,2021,41.86869812,1.35415138,2.4,5852.0,0.837,0.928,521.791
Kepler-58 e,TIC 184471242,Kepler-58,296.3586251,39.1152033,2023,4.45814897,1.61,597.796,6100.0,1.083,1.017,969.252
Kepler-1266 c,TIC 158167159,Kepler-1266,285.8693277,42.7279996,2021,4.86631012,1.68023962,3.46,4996.0,0.831,0.791,849.312
HD 159243 b,TIC 348652846,HD 159243,263.3395365,5.7008254,2013,12.62,13.7,359.13,6123.0,1.12,1.125,73.3055
Kepler-949 b,TIC 268060310,Kepler-949,298.6079128,46.45366,2016,8.689307296,2.91,8.8,5403.0,0.86,0.89,486.105
CT Cha b,TIC 454259409,CT Cha,166.0375038,-76.4553693,2007,,24.66,5403.0,4403.0,1.679694,,190.72
Kepler-1622 b,TIC 273047792,Kepler-1622,297.3288329,47.815459,2016,10.8118737,1.47,2.76,6436.0,1.5,1.31,796.477
TOI-4010 b,TIC 352682207,TOI-4010,20.2148196,66.0722009,2023,1.348335,3.02,11.0,4960.0,0.83,0.88,177.504
Kepler-1725 b,TIC 377908774,Kepler-1725,294.3735518,40.1946345,2021,16.71990013,2.8125177,8.31,6020.0,1.085,1.049,558.652
Kepler-1826 b,TIC 26749051,Kepler-1826,292.7700072,48.8998469,2021,1.615360022,1.47519116,2.78,3821.0,0.486,0.49,336.952
Kepler-1847 b,TIC 272490211,Kepler-1847,296.6014013,44.3252289,2021,11.12969971,2.74516914,7.97,6122.0,0.964,1.041,1693.86
Kepler-1401 b,TIC 121272493,Kepler-1401,287.4660334,40.75842,2016,11.20066445,1.68,3.46,5964.0,1.1,1.07,1425.43
GJ 581 e,TIC 36853511,GJ 581,229.8564725,-7.7226935,2009,3.1481,1.38,2.48,3500.0,0.302,0.295,6.2981
Kepler-1853 b,TIC 164784178,Kepler-1853,284.7478834,46.3735415,2021,48.88819885,1.51862272,2.92,4821.0,0.788,0.765,562.348
Kepler-155 c,TIC 298969755,Kepler-155,288.4957831,51.0819286,2014,52.661793,2.24,5.65,4508.0,0.62,0.635,293.499
Kepler-770 d,TIC 120891972,Kepler-770,286.4904589,38.374872,2016,4.15244722,1.4,2.54,5598.0,0.92,0.94,930.457
Kepler-913 c,TIC 169465273,Kepler-913,297.5830564,41.9523531,2021,5.939119816,3.8580709,14.2,6068.0,1.797,1.294,991.618
HD 73256 c,TIC 11665403,HD 73256,129.0949961,-30.0373339,2023,2690.0,12.2,5085.254512,5570.0,0.944723,1.0,36.708
Kepler-445 d,TIC 268060194,Kepler-445,298.7363395,46.4991236,2015,8.15275,1.25,2.1,3157.0,0.21,0.18,127.201
Kepler-163 c,TIC 271355638,Kepler-163,295.0027458,46.9873389,2014,21.347262,2.26,5.73,5776.0,0.917,0.882,689.814
Kepler-1491 c,TIC 270617233,Kepler-1491,293.6297645,45.7406293,2023,61.569765,2.44,6.53,5626.0,1.389,0.991,2065.59
Kepler-46 c,TIC 158992508,Kepler-46,289.2687388,42.6041819,2012,57.011,13.5,119.499,5155.0,0.938,0.902,777.06
K2-190 c,TIC 392469577,K2-190,205.3630485,-13.1608686,2018,21.574023,1.09308317,1.34,5631.0,0.912206,0.904597,160.679
WASP-48 b,TIC 284475976,WASP-48,291.1623865,55.4730273,2011,2.14363,16.8135,254.264,5920.0,1.58,0.88,454.144
Kepler-56 b,TIC 138430034,Kepler-56,293.7583002,41.871807,2012,10.5016,6.51,22.1,4840.0,4.23,1.32,912.994
Kepler-312 b,TIC 274030824,Kepler-312,298.3957687,42.4597712,2014,1.772419,1.29,2.21,6115.0,1.467,1.314,797.72
Kepler-1530 d,TIC 298892283,Kepler-1530,288.1624396,48.165153,2021,9.20761013,3.27870115,10.8,5678.0,1.303,1.015,489.876
Kepler-450 b,TIC 27534138,Kepler-450,295.4865821,51.0135237,2015,28.454851,6.14,19.4,6197.21,1.64162,1.19,455.982
HIP 75092 b,TIC 225884682,HIP 75092,230.1724206,-25.9910525,2021,926.4,13.5,568.91284853,4891.0,4.53,1.28,81.6696
Kepler-1749 b,TIC 159389232,Kepler-1749,290.2945805,45.5645196,2021,14.53409958,1.61301783,3.23,3957.0,0.553,0.551,268.2
Kepler-1815 b,TIC 239273090,Kepler-1815,300.170472,43.9849048,2021,12.19139957,2.7489262,7.99,5516.0,0.967,0.856,1006.63
K2-111 c,TIC 14227229,K2-111,59.8903081,21.2985263,2020,15.6748,3.34,11.1,5775.0,1.25,0.84,200.394
Kepler-717 b,TIC 240183442,Kepler-717,292.9655071,43.346345,2016,4.40840023,2.42,6.44,5485.0,0.85,0.88,2805.48
K2-188 c,TIC 175236511,K2-188,129.8137008,23.3574367,2018,7.810253,2.83,8.4,5977.0,1.19,1.06,446.821
Kepler-304 c,TIC 377909730,Kepler-304,294.4418031,40.5575408,2014,5.315946,2.17,5.35,4731.0,0.687,0.737,434.684
HAT-P-43 b,TIC 468987719,HAT-P-43,128.9256885,10.2065866,2012,3.3326414,13.63,210.395,5693.0,1.08,1.03,528.825
TOI-375 c,TIC 280097543,TOI-375,47.1499034,-77.3833275,2026,115.5,13.4,669.34662514,5259.9,2.9,1.441,396.213
Kepler-560 b,TIC 239275865,Kepler-560,300.2066441,45.0182402,2016,18.47764449,1.72,3.61,3556.0,0.33,0.34,109.308
Kepler-1972 c,TIC 121604440,Kepler-1972,288.3953074,39.8725067,2022,11.3295,0.868,2.11,5818.0,1.384,1.12,287.339
Kepler-1566 b,TIC 237191392,Kepler-1566,283.5875459,40.5749018,2016,0.539915238,0.79,0.418,5254.0,0.81,0.84,466.586
kap And b,TIC 176945734,kap And,355.1025974,44.3338511,2012,,15.91675259,5498.4314411,11327.0,2.109,2.768,50.0177
Kepler-1432 b,TIC 27532128,Kepler-1432,295.5241011,49.8295211,2016,23.9109011,2.22,5.56,6031.0,1.13,1.09,2171.87
PZ Tel b,TIC 406095880,PZ Tel,283.2745823,-50.1808952,2023,44000.0,11.9,8581.366989,5169.0,1.25646,1.36,47.0648
GJ 667 C b,TIC 154385809,GJ 667 C,259.7510609,-34.9977651,2012,7.203,2.25,5.68,3350.0,,0.33,7.24396
Kepler-1840 b,TIC 171090560,Kepler-1840,298.5948803,41.4359643,2021,131.1900024,2.77771129,8.13,4898.0,0.803,0.774,513.107
Kepler-704 b,TIC 237157729,Kepler-704,283.3163671,41.8370942,2016,3.76182115,2.61,7.32,5616.0,0.96,0.97,1228.83
TOI-172 b,TIC 29857954,TOI-172,316.6318791,-26.6928654,2019,9.47725,10.816685,1722.6386,5645.0,1.777,1.128,342.831
HD 82943 c,TIC 405485269,HD 82943,143.7114034,-12.1302976,2003,220.078,13.4,622.603,5935.0,1.1826,1.08,27.5902
EPIC 206042996 c,TIC 12785571,EPIC 206042996,337.5136198,-13.6101475,2021,0.354884,1.2,1.87,4114.0,0.5,0.565,451.769
HD 68475 b,TIC 80995687,HD 68475,122.7192621,-42.8128841,2026,7832.0,12.8,1639.99458012,5022.0,0.79099,0.83,33.4297
Kepler-671 b,TIC 27084006,Kepler-671,294.2657519,49.3140933,2016,4.280958588,2.69,7.7,5624.0,0.95,0.97,1168.26
Kepler-1806 b,TIC 399954605,Kepler-1806,287.5349528,49.8016283,2021,9.033320427,2.35560189,6.15,5311.0,0.788,0.884,978.066
Kepler-1388 c,TIC 164524311,Kepler-1388,283.3360156,47.1744499,2016,5.53608151,2.26,5.73,4098.0,0.61,0.63,453.795
CoRoT-11 b,TIC 110178537,CoRoT-11,280.6872998,5.9376586,2010,2.99433,16.03,740.51,6440.0,1.37,1.27,655.037
TOI-1235 b,TIC 103633434,TOI-1235,152.2182549,69.2766204,2020,3.444714,1.69,6.69,3997.0,0.619,0.63,39.6345
HD 1397 b,TIC 394137592,HD 1397,4.4471631,-66.3589285,2018,11.53533,11.500434,131.89945,5521.0,2.336,1.324,79.5702
Kepler-1519 b,TIC 351191596,Kepler-1519,296.6679448,49.4617774,2016,240.7989397,7.06,39.6,5644.0,0.91,0.94,1441.63
Kepler-121 c,TIC 120765800,Kepler-121,286.1621273,39.6780204,2014,41.008011,2.27,5.77,5311.0,0.701,0.859,510.523
Kepler-1801 c,TIC 139034625,Kepler-1801,295.1640095,39.2014024,2023,116.583183,2.91,8.8,5738.0,0.981,0.936,839.332
TOI-2000 c,TIC 371188886,TOI-2000,146.3970631,-66.6866307,2023,9.127055,8.14,81.7,5611.0,1.134,1.082,175.713
